category,id,label,selector
Organization,mbrhejytk3h50im,Cafe De Vin,Cafe De Vin
Organization,cqqijlriw23nvcf,Phumelela Bakery,Phumelela Bakery
Organization,mzsfz9lncbmp4xa,HBL Investments 1,HBL Investments 1
Organization,fikxkxefhgs2fw8,HZH INVESTMENT,HZH Investment
Organization,n48gp52x9sfh4fh,Dasela Womens Institute,Dasela Womens Institute
Organization,mi2t28sr9fvu1l0,Member of False Bay College Council,Member of False Bay College Council
Organization,ocm3imchl4ep66w,Quintillian,Quintillian [50%]
Organization,f9j1mfgil4rf7ti,Tregoyd CC,Tregoyd CC
Organization,eun8qmhfqjfoo3t,Gemini Moon Trading,Gemini Moon Trading
Organization,khqh0vxntpbmrky,Dumatsoks Trading,Dumatsoks Trading
Organization,j7j5h2uu17gxdte,Jackpot Suppliers,Jackpot Suppliers
Organization,msrfbjx0oj9f0j8,Kgethegile Invest-100,Kgethegile Invest-100
Organization,fvz7519qdroppm4,TNMP Consulting Engneers and Project Managers,TNMP Consulting Engneers and Project Managers
Organization,gormvkaf5vrin1c,Tsweletse Trading 110,Tsweletse Trading 110
Organization,jbh1bv6zeyw8z0y,Mlambo and Maphatsoe Import & Export,Mlambo and Maphatsoe Import &amp; Export
Organization,bsaqn3wv9epr8pl,Corpclo 2210,Corpclo 2210
Person,e09z0q5jbqqopdk,Sanele Masiza,Sanele Masiza
Organization,gs1lxjnvpr4jfma,EXECUTIVE MERCHANDISING,Executive Merchandising
Organization,i1bwf7fphmrivkj,PROCPROPS 110,Procprops 110
Organization,ci9cgz2b5760dzs,Bright Ideas Projects 88,Bright Ideas Project 88
Organization,dxylmi6zmdi6hjw,Victory Parade Trading,Victory Parade Trading 69
Organization,hm9yw0hiikn9ltg,Kgethagile Trading 100 CC,Kgethegile Trading 100 CC
Organization,j14ai57evhuj8ox,UNIGAS,UNIGAS [Director]
Organization,h5wzwheoz0k9dyl,Thabizolo Promotions,Thabizolo Promotions [Dormant]
Organization,gfvljp2lm11qn92,Isibonelo Poultry,Isibonelo Poultry
Organization,ehops4g06gizn2v,Mankqubo Logistic Solutions,Mankqubo Logistic Solutions
Organization,2uuk0ulth7rxvce,Emfuleni Gholf Estate Van der Bijlpark,Emfuleni Gholf Estate Van der Bijlpark
Organization,ivuudm85nalkf0q,Mashapula Construction Enterprise Construction and other,Mashapula Construction Enterprise  Construction and other
Organization,mwgk2d2nuhky9na,Simama Multi Services,Simama Multi Services
Organization,cmtdmvxvznvm7d9,Lelate Consulting and Investments,Lelate Consulting and Investments
Organization,hyawxg6jgytbcvl,lathi Thaa Distributors,lathi Thaa Distributors
Organization,kzipd22q7z6urza,Development [Katorus],Development [Katorus]
Organization,gns4pgd06agar5v,Zonke Trust - Kwa Thema project,Zonke Trust - Kwa Thema project
Organization,l9pl48y9twanqd5,Buda History Legacy Project,Buda History Legacy Project
Organization,l5nz6swb7q2041f,Bulhart,Bulhart
Organization,gmuo2275k1v8s5y,AFFIRMATIVE AUCTIONEERS,Affirmative Auctioneers
Organization,pc732gmzmuhl6ki,Champions of Enviromental Foundation,Champions of enviroment foundation
Organization,kc2trdh7fbpseju,2010 FIFA World Cup LOC,2010 FIFA World Cup Organising Committee South Africa
Organization,nk6u5umpvhvd4gx,V Zulu Family Trust,V Zulu Family Trust
Organization,mv5zj0ok55hd6oc,Gas Energy + Mineral,Gas Energy + Mineral
Organization,bn9wh9sknwxb1yi,Prudential Inflation Plus Fund,Prudential Inflation Plus Fund
Organization,jr9k8rt7usrsidm,Gem Oil Trading,Gem Oil Trading
Organization,hlpiie4svca8u1p,TRUE CLASS CONSORTIUM,Trueclass Consortium (1 2)
Organization,e94vro5ord2l5i9,Ditsela Workers' Institute,Ditsela Workers' Institute
Organization,kjdrz1s6d8kw1vk,Institute for African Alternatives,Institute for African Algernatives
Organization,b8sfyvg1x3gfl2l,Eastern Province Rugby (Pty) Ltd,Eastern Province Rugby (Pty) Ltd
Organization,ijfbk2bdxsi0n5m,Member - CV Burgess],Member - CV Burgess]
Organization,4maoykqxfyxc2yh,Funda Njalo,Funda Njalo
Organization,nz3plz251nhwj71,Nasou Via Afrika plus subsidiries JL van Schaik,Nasou Via Afrika plus subsidiries JL van Schaik
Organization,cu2p1x16w6sya2i,Akuna Matata Trading,Akuna Matata Trading
Organization,oqh2f4kc4h3truw,RJ SOFTWARE,RJ Software [Incorporator]
Organization,gofe5jh215a15dx,NATIONAL PRIDE TRADING 233,National Pride Trading 233
Organization,j9dlvnglecjalzv,POLELO BASADING INVESTMENTS,polelo Basading Investments
Organization,emx8muk1err8yxf,Dlakude Funerals CC,Dlakude Funerals CC
Organization,be5g24pbnbgbfo4,EBRAHIM SULLIMAN FARMING ENTERPRISES,Ebrahim Sulliman Farm Inter.
Organization,hqsfnr723pq5zpq,Ingcubhe Construction,Ingcubhe Construction
Organization,m2qymp7ucxfjm4z,Jabulana Spares,Jabulana Spares
Organization,n3hoj4ao71lcvth,Biuhart,Biuhart
Person,n50ikeup2etidbf,Fikile Eunice Khumalo,Fikile Eunice Khumalo
Organization,f2go8k3quonphkv,LUWM Hospital,LUWM Hospital [Resigned]
Organization,epwcl1wywu7cfkz,African Institute for Mathematical Sciences [AIMS] Trust -,African Institute for Mathematical Sciences [AIMS] Trust - [Board Member]
Organization,be5g24pbnbgbfo4,EBRAHIM SULLIMAN FARMING ENTERPRISES,Ebrahim Sulliman Farm Enterprise
Organization,mb588yalejvxqr1,M.T. Mapikela School of Public Managements,M.T. Mapikela School of Public Managements
Organization,fl0e5ndqdx1vben,LBM Consulting,LBM Consulting
Organization,flu8aieyqnn3bs6,EASY GOING TRADING 5,Easy Going Trading 5 [Not yet taken off][Director]
Organization,eopghoc2cg9d9u8,AMAKHONO LEADERSHIP DEVELOPMENT INSTITUTE,Amakhono Leadership Development Institute
Organization,evyqc7ryuxnnw27,Olefile Trading,Olefile Trading
Organization,oqh2f4kc4h3truw,RJ SOFTWARE,RJ Software [Director]
Organization,hwt230c2g88nam8,Acasia Residential Flat Building,Acasia Residential Flat Building
Organization,n1kdd24978mtfwl,Thabile Construction 104,Thabile Construction 104
Organization,cjml0lro3r2nlfe,Kgethepile Trading 100 CC,Kgethepile Trading 100 CC
Organization,b0r93ucuknsp13u,Isqithi Properties (Pty) Ltd,Isqithi Properties (Pty) Ltd
Organization,gyd6z0l35mozr15,JDL TECH INCUBATOR,JDL Tech Incubator [Incorporator]
Organization,gxyhfvjjs9xtrwr,Marketing Envisabi,Marketing Envisabi
Organization,on0dgmtafa58w8d,Embali Chicken Farm,Embali chicken Farm
Organization,bdhzs0urbbus38v,Sekhukhune Women in Mining,Sekhukhuni Women in Mining
Organization,hop3b4bh7ssyj35,Lemias Spares,Lemias Spares
Organization,cvfgbs5w12k6k2a,"SA Mining Subsidiaries [Holding Co.} - Nungu Trading, Sigmeseal; Victory Parade; National Pride; Finishing Touch; Finishing Touch, Rich Rewards","SA Mining Subsidiaries [Holding Co.} - Nungu Trading, Sigmeseal; Victory Parade; National Pride; Finishing Touch; Finishing Touch, Rich Rewards"
Organization,ftkexj4k4b3inoc,OTB Construction (Pty) Ltd,OTB Construction (Pty) Ltd
Organization,jdx69a8vauqqi8o,Foreverliving Products - SA,Foreverliving Products - SA [Member]
Organization,ewk9r4146u1lg3s,Mamotsamai's and Tumi Building,Mamotsamai's and Tumi Building
Organization,ns4grix5vv4jfa6,Ntuthuko Tswelopele Trading Enterprise,Ntuthuko Tswelopele Trading Enterprise
Organization,hvhqmnfqg3gjvlm,Zelpy 1564,Zelpy 1564
Organization,f0x8sie40cg97fy,Inkululeko Leisures,Inkululeko Leisures
Organization,guek3lechmzikxu,JIL BUSINESS CONSULTANCIES,JIL Business Consultancies
Organization,na89xzvf88rzvuq,Sirius Pekan CC,Member - Sirius Pekan CC
Person,hkkekdvozlss26m,Faith Claudine Bikani,Bikani
Organization,k2ani8c2hlvr9qa,Ehubyeni Investment,Ehubyeni Investment [Director]
Organization,od1142ckoah7e8d,New Hand Capital,Newhand Capital
Organization,nq9p420r74oo7fs,Maqedindaba Investment,Maqedindaba Investment [Dormant]
Organization,mb588yalejvxqr1,M.T. Mapikela School of Public Managements,MT Mapukela School of Public Management
Organization,kc2trdh7fbpseju,2010 FIFA World Cup LOC,2010 Fifa World Cup
Organization,lejgydmfrkzc63c,Lemmy's Liquor Store,Lemmy's Liquor Store
Organization,k7y5ua5ce5urr1p,Ditsela Workers Education Institute Section 21 co.,Ditsela Workers Education Institute  Section 21 co. [Resigned in 2009]
Organization,mtj407diiq50jgh,Mapakizo,Mapakizo
Organization,ocegd3k9vcrkiat,Siyambana,Siyambana
Organization,omo514sw5t1f9ex,Semuwu Investments,Semuwu Investments
Organization,c148y7mw9i8abed,HBL Property Investments,HBL Property Investments
Organization,biq0ahvg1b54rt8,HZH ELECTRONICS,HZH Electronics
Organization,c5q43rylx9qikh6,LKK Construction,LKK Construction
Organization,na89xzvf88rzvuq,Sirius Pekan CC,Sirius Pekan CC - Member
Organization,j9ci2h5oupr06vj,Muziovukile Mining Projects,Muziovukile Mining Projects
Organization,hd141aokli2dv4a,Muziovukile Mining Project,Muziovukile Mining Project
Organization,bzjxkrdcx3nvwdu,Jalebo Properties,Jalebo Properties
Organization,k8d6svlqjbfg9i3,Mashapula Mangoba JC,Mashapula Mangoba JC
Organization,on0dgmtafa58w8d,Embali Chicken Farm,Embali Chicken Farm [Dormant]
Organization,or4w9ljqvxb58gd,C2R2 Software Developments,C2R2 Software Developments [Incorporator]
Organization,ojx8sqx7mqy9m2t,DITSELA WORKER'S EDUCATION INSTITUTE,Ditsela Worker's Education Institute [Resigned in 2009]
Organization,e5yri13notqnic3,Full Swing Trading - 530,Full Swing Trading-530
Organization,hugdmy7zriqyjjm,Inkululeko Investments (Pty) Ltd,Inkululeko Investments
Organization,bzhmbqadhx39z76,HBL Investments,HBL Investments
Organization,b7dhnpxx97tp48e,TQ AND A PROPERTIES,TQ and A Properties
Organization,m9b8un3scixwiu1,LEGADIMA TRANSPORT SOLUTIONS,Legadima Transport Solutions
Organization,ka8yjtq47uhfe2n,New Style Butchery (Ltd),New Style Butchery (Ltd)
Organization,nziesqokptbdu8s,New Style Butchery,New Style Butchery
Organization,biwjet5andqxh8g,Key of Africa Inf. Tech.,Key of Africa Inf. Tech.
Organization,lmvb4sgxhenj8qn,Sign and Seal Trading 80,Sign and Seal Trading 80
Organization,nbz499j4senyk1p,Director - Emvuza Trading,Director - Emvuza Trading
Organization,f1fejd4tkd9dy0v,Lyngenjord B & B,Lyngenjord B &amp; B
Organization,dtt1ilgewz9067y,Afropulse 186,Afropulse 186
Organization,ia6jklu09o5vgta,Nongaliphi Service Station,Nongaliphi Service Station
Organization,c7hn4uj9zhp0ubv,Sizisa Ukhanyo Trading 1345,Sizisa Ukhanyo Trading 1345
Organization,bxmcns5meus3iaq,West Dunes Properties 264,West Dunes Properties-264
Organization,eopghoc2cg9d9u8,AMAKHONO LEADERSHIP DEVELOPMENT INSTITUTE,Amakhono Leadership Development Institute [NGO]
Organization,bdhzs0urbbus38v,Sekhukhune Women in Mining,Sekhukhune Women in Mining
Organization,eaxe46nn2mh8nxo,Kareehof Residential Flat building,Kareehof Residential Flat building
Organization,iljcajliuj206g1,Acasia Flats,Acasia Flats [50%]
Organization,j660alg15c5erm0,Acasia Flat Building,Acasia Flat Building
Organization,i1xg0tvcvkw2fhh,Lyngenfjord B+B,Lyngenfjord B+B
Organization,ddybaemjyeg50mu,BAFANA COACHES,Bafana Coaches
Organization,fulfx0vyhtaffx1,LND Mining and Investments Co.,LND Mining Investment
Organization,cc0rjm191kjylx9,H B L Holdings,H B L Holdings
Organization,ma7l3de6h21aret,Moramadi Trading,Moramadi Trading
Organization,h24f3q13o80jhju,Emfuleni L10,Emfuleni L10 [50%]
Organization,jgiahcqlatq9de7,"Hareehof Stand 93, Wesselsbron","Hareehof Stand 93, Wesselsbron [50%]"
Organization,nbx5yo6za2gxkgx,Bijlpark,Bijlpark
Organization,i85x6t6s0646xti,Muzivokile Mining Project,Muzivokile Mining Project
Organization,j8mdzqld91eclb7,Member of Schafer Insolvency Administrators CC,Member of Schafer Insolvency Administrators CC [50%]
Organization,l1i3b1oe5505nuh,Administrators CC,Administrators CC [50% share]
Organization,lgozow3r8lq7qz0,Rich Rewards Trading III,Rich Rewards Trading III
Organization,km0x9xye10xnwou,Polelo Basadi,Polelo Basadi
Organization,ldr2qhyxvgll8mf,Mashapula Const Enterprise,Mashapula Const Enterprise
Organization,o5bopl6mhajatsk,Mangoba and Mashapula JU,Mangoba and Mashapula JU
Organization,eqbiafptz7id3yn,Du Matsoks CC,Du Matsoks CC
Organization,g38czicpi9nbark,Kwaze-Kwasa Women for Development,Kwaze-Kwasa Women for Development
Organization,hbq1qolin9m8oo1,LYNGENFJORD,Lyngenfjord [Sole owner]
Organization,yl5fawbp7v4ih3p,Nkomose & Sons Transport,Nkomose &amp; Sons Transport
Organization,m5n6ho3psbrldyk,MOTSAMAI'S AND TUMI BUILDING,Motsamai's and Tumi Building
Organization,bbyoxezf4zesupa,Jill Business Consultancies,Jill Business Consultancies
Organization,f506fqc11rql215,AFRICA CUP OF NATIONS 2013 LOCAL ORGANISING COMMITTEE SOUTH AFRICA,Africa Cup of Nations 2013 Local Organising Committee South Africa
Organization,gns4pgd06agar5v,Zonke Trust - Kwa Thema project,Zonke Trust Kwathema Project
Organization,odqxxuayhjh5imi,Trustee of Hala Family,Trustee of Hala Family
Organization,e1kcfyhlf25ldb4,SA Labour Research Institute [SALRI],SA Labour Research Institute [SALRI] - [Participation in activities suspended during term of ofice]
Organization,cqo6zj3oc6mbsjz,Trustee of the Hala Family Trust,Trustee of the Hala Family Trust
Organization,e1kcfyhlf25ldb4,SA Labour Research Institute [SALRI],SA Labour Research Institute
Organization,l7sbgnh073986xb,Legandima Transport Solutions,Legandima Transport Solutions
Organization,o79gqsod75pdtsh,Dumelang Bagadi,Dumelang Bagadi
Organization,l0gq28kzae2x0t5,Sidleakude Construction,Sidleakude Construction
Organization,0nfqourosc67nu9,Mashapula,Mashapula
Organization,giecr9fe1nq1gbi,Isqithi Consortium (Pty) Ltd,Isqithi Consortium (Pty) Ltd
Organization,be5g24pbnbgbfo4,EBRAHIM SULLIMAN FARMING ENTERPRISES,Ebrahim Sulliman Farm Enter.
Organization,jp0hmz6s7k187en,Ziyatsha Industrial Fasteners,Ziyatsha Industrial Fasteners [Dormant]
Organization,gwce0fiocae6nzh,SOS Western Cape (Pty) Ltd,Director - SOS Western Cape (Pty) Ltd
Organization,mwwosw788nrkt5p,New Style Butchery (Pty) Ltd Nigeria,New Style Butchery (Pty) Ltd Nigeria
Organization,jtnz3fp04vvacgn,Mashapula Construction Enterprise,Mashapula Construction Enterprise
Organization,oyrzbhh09hnzftk,Salri,Salri [Leave of Absence]
Organization,c8pbgcg09126ibd,Lyngenfjord B,Lyngenfjord B
Organization,euq0ie0jso208pa,Kwaze-Kwwasa Women for Development,Kwaze-Kwwasa Women for Development
Organization,f91raczvbb5hlg1,Nautic SA [Thru Diosol],Nautic SA [Thru Diosol]
Organization,k6p85o12ny03uai,Sparax,Sparax
Organization,jp0hmz6s7k187en,Ziyatsha Industrial Fasteners,Ziyatsha Industrial Fasteners
Organization,niypxsicd7ekde2,Bona Tours,Bona Tours
Organization,o9hq8vtjwpcqjyc,Ungoye Investment,Ungoye Investment
Organization,cmtdmvxvznvm7d9,Lelate Consulting and Investments,Lelate Consulting and Investments [Resigned]
Organization,h7gqxtiz35at39w,Altimate Development CC,Altimate Development [Director]
Organization,gs1lxjnvpr4jfma,EXECUTIVE MERCHANDISING,Executive Merchandising - MD
Organization,ilat002raqguqs2,MAMANODI INVESTMENTS,Mamanodi Investments
Organization,g1ms4kihzozcbfo,Mashapula and Mangoba JC,Mashapula and Mangoba JC
Organization,leidu7yuo8ztp93,Zelphy 1564,Zelphy 1564
Organization,be5g24pbnbgbfo4,EBRAHIM SULLIMAN FARMING ENTERPRISES,Ebrahim Sulliman Farming Enterprises
Organization,hm9yw0hiikn9ltg,Kgethagile Trading 100 CC,Kgethegile Trading-100
Organization,ldgxa7dszi7f8sq,Mamanodi Inv.,Mamanodi Inv.
Organization,dk13gmhe10um87l,Distant Star rading 172,Distant Star rading 172
Organization,h9qv73yfu9hh34q,Du Matsoks,Du Matsoks
Organization,k78l230e0afeibm,Isqithi Investments (Pty) Ltd,Isqithi Investments (Pty) Ltd
Organization,b89gesrkjvj253l,Denim Textile,Denim Textile
Organization,k2ani8c2hlvr9qa,Ehubyeni Investment,Ehubyeni Investment [Dormant]
Organization,jdx69a8vauqqi8o,Foreverliving Products - SA,Foreverliving Products- SA
Organization,bi4vwy0hyrm19vc,Emvuza Trading (Pty) Ltd,Emvuza Trading (Pty) Ltd [Director]
Organization,j2q8yszv1v5b4t4,Emalangeni,Emalangeni [Director]
Organization,cfb5r0voz9urn5f,Marketing Envisable,Marketing Envisable
Organization,bbyoxezf4zesupa,Jill Business Consultancies,Jill business Consultancies
Organization,kxxcmc0xmjiuw6j,Kgololosego General Trading,Kgololosego General Trading
Organization,k4jiif4cktger6y,Dikarabo Cleaning,Dikarabo Cleaning
Organization,llwc7dw2tt7mqyv,Olecile Trading,Olecile Trading
Organization,m6exowsxli49d4m,Gaolatlhe Oliphant Family Trust,Gaolatlhe Oliphant Family Trust
Organization,cr8nz0l2vkj01v5,Letsema Placement Team International (Pty) Ltd,Letsema Placements
Organization,fqu1ntyriz50iqv,Westville Boy's High Educational Trust,Westville Boy's High Educational Trust [Trustee]
Organization,in3p5tx4b4xfl5s,Teemunen Property Consulting CC,Teemunen Property Consulting CC
Organization,jh2pqmrqzw6kqk8,Tlapele Consulting Private Co.,Tlapele Consulting Private Co.
Organization,l66gdxh73ikmoy7,Mushroom Human Capital,Mushroom Human Capital
Organization,f6f9bz7qumgx6q4,Boipelo Family Trust,Boipelo Family Trust
Organization,pbchrmu860fbrje,Majestic Silver Trading 40,Majestic Silver Trading 40
Organization,kb1f6yy8vvl1fbk,Ex Political Committee CC,Ex Political Committee CC
Organization,hfsjd7wmb92lpxn,Miners & Diggers Investment Solution,Miners &amp; Diggers Investment Solution
Organization,nf7tswg6puttrxt,EX-POLITICAL PRISONERS COMMITTEE NORTHERN CAPE,Ex-Political Prisoners Committee Northern Cape
Organization,blq0jhgmxe8172n,Teremaneng Property and Construction,Teremaneng Property and Construction
Organization,nq9kk6x7rx2cmxd,Ex Political Prisoners Committee CC,Ex Political Prisoners Committee CC
Organization,n3kqay33o6onr48,Kuruman Comm Trust,Kuruman Comm Trust
Organization,jtpvxr12ie8d9i0,NC,NC
Organization,c6zzjntil84bw9i,Malibongwe Women Development,Malibongwe Women Development
Organization,mw2gy1pqytvpcg2,Rutanang Primary Investment Cooperative Ltd,Rutanang Primary Investment Cooperative Ltd
Organization,jh2pqmrqzw6kqk8,Tlapele Consulting Private Co.,Tlapele Consulting
Organization,ck4kj079xwq13h3,Cooperative Ltd,Cooperative Ltd
Organization,nxxa3py5vnm1z18,Slangheuwel Diamonde Recovery (Pty) Ltd,Slangheuwel Diamonds
Organization,fqd0u9f728939wn,C-Max Investment 165,C-Max Investments 165
Organization,oo6qu6jwoyg83j2,Letsema Diamonds (Pty) Ltd,Letsema Diamonds
Organization,mw2gy1pqytvpcg2,Rutanang Primary Investment Cooperative Ltd,Rutanang primary Investment
Organization,hugdmy7zriqyjjm,Inkululeko Investments (Pty) Ltd,InkululekoInvestments
Organization,khcaabu06op6ywd,Letsema Mining (Pty) Ltd,Letsema Mining
Organization,g2lb87m1nd48az8,Sediba Trust,Trustee - Sediba Trust
Organization,npqojjcircylewx,None - Directorships,None - Directorships
Organization,dpp3vqhcjcgobls,Paper Bark Properties (Pty) Ltd,Paper Bark Properties (Pty) Ltd
Organization,cjwmbbfy5ltbe3t,Ditsa Dara Properties,Ditsa Dara Properties
Organization,bc0hlixfu0op3w8,Sithaba Holdings,Sithaba Holdings
Organization,fwzdj1d6c21we0n,Ntandoyasizwe Suppliers CC,Ntandoyasizwe Suppliers CC
Organization,e50eqj60z866pp5,Sgawula Caterers,Sgawula Caterers
Organization,ksrrqyqdgxwkswc,Mkhize Family Trust,Mkhize Family Trust
Organization,n7v724zbu8z4kg8,National Children Against Violence Trust,National Children Against Violence Trust
Organization,hmdwtwll2xdg8oo,ZTE Partnership on behalf of Malibonge,ZTE Partnership on behalf of Malibonge
Organization,lnb5fg8t4bgsi6l,World Revival Ministries,World Revival Ministries
Organization,mgkmqd43oids9iq,Winnie Mandela Memorial Trust,Winnie Mandela Memorial Trust
Organization,l39kg2x3k66pxl4,Mamosele Construction,Mamosele Construction
Organization,bof1tvm9g7i6w31,Microzone Trading 1289,Microzone Trading 1289
Organization,jxshlgdnwrerowi,Khethani Communications,Khethani Communications
Organization,m81131lvwdz0z4k,Groeibeleggings (Edms) Bpk,Groeibeleggings (Edms) Bpk
Organization,dz7ma56n0e3lb3c,McGluwa Transport Service,McGluwa Transport Service
Organization,w8rcj3zequf41jc,Lorenco Eiendomme,Lorenco Eiendomme
Organization,jxo5ka5vhydtgaf,Vusani Investments (Pty) Ltd,Vusani Investments (Pty) Ltd
Organization,bak9n5cvs3s8lio,Khulane Holdings Ltd,Khulane Holdings Ltd
